,Bunker_Oil,Dry_Bulk_Index,USD_INR,Commodity_Gold,BDI_MA7,BDI_MA30,Oil_Daily_Return
2024-01-20,73.41000366210938,11.050000190734863,83.16059875488281,2026.5,10.08142866407122,10.401666609446208,-0.009044251517073332
2024-01-21,73.41000366210938,11.050000190734863,83.16059875488281,2026.5,10.302857262747628,10.437666606903075,0.0
2024-01-22,75.19000244140625,10.430000305175781,83.12470245361328,2019.800048828125,10.524285861424037,10.457999960581462,0.0
2024-01-23,74.37000274658203,10.720000267028809,83.09510040283203,2023.699951171875,10.657143047877721,10.457666651407878,0.02424735990328819
2024-01-24,75.08999633789062,11.75,83.22139739990234,2013.9000244140625,10.79285730634417,10.467000007629395,-0.01090570113311573
2024-01-25,77.36000061035156,11.100000381469727,83.09760284423828,2016.9000244140625,11.034285817827497,10.510666688283285,0.009681236583545472
2024-01-26,78.01000213623047,11.0600004196167,83.14610290527344,2016.800048828125,11.021428789411273,10.534000047047932,0.030230448570623958
2024-01-27,78.01000213623047,11.0600004196167,83.14610290527344,2016.800048828125,11.02285739353725,10.540333398183186,0.008402294735658566
2024-01-28,78.01000213623047,11.0600004196167,83.14610290527344,2016.800048828125,11.024285997663226,10.5206667582194,0.0
2024-01-29,76.77999877929688,10.75,83.12129974365234,2025.199951171875,11.025714601789202,10.504000091552735,0.0
2024-01-30,77.81999969482422,10.979999542236328,83.1530990600586,2031.5,11.071428843906947,10.477000077565512,-0.01576725193245876
2024-01-31,75.8499984741211,11.239999771118164,83.10970306396484,2048.39990234375,11.108571597508021,10.457666714986166,0.013545206200338944
2024-02-01,73.81999969482422,11.109999656677246,83.05359649658203,2053.0,11.035714421953474,10.44700002670288,-0.025314844878290943
2024-02-02,72.27999877929688,11.170000076293945,82.92759704589844,2036.0999755859375,11.037142889840263,10.463333352406819,-0.02676333315932078
2024-02-03,72.27999877929688,11.170000076293945,82.92759704589844,2036.0999755859375,11.05285712650844,10.497666676839193,-0.020861567622511346
2024-02-04,72.27999877929688,11.170000076293945,82.92759704589844,2036.0999755859375,11.068571363176618,10.506666692097982,0.0
2024-02-05,72.77999877929688,11.8100004196167,82.99929809570312,2025.699951171875,11.084285599844796,10.525333372751872,0.0
2024-02-06,73.30999755859375,12.640000343322754,83.10369873046875,2034.5,11.23571423121861,10.565333398183187,0.0069175430055929965
2024-02-07,73.86000061035156,11.800000190734863,83.07060241699219,2035.199951171875,11.472857202802386,10.633000087738036,0.007282203739850113
2024-02-08,76.22000122070312,12.550000190734863,83.01260375976562,2032.199951171875,11.552857262747628,10.706000105539959,0.007502429001149835
2024-02-09,76.83999633789062,12.350000381469727,82.98529815673828,2023.300048828125,11.75857162475586,10.82433344523112,0.031952350268743546
